ip,timestamp,method,endpoint,status,bytes
ix-sd11-26.ix.netcom.com,1995-07-01 04:04:44,GET,/shuttle/countdown/,200,3985
savvy1.savvy.com,1995-07-01 04:04:44,GET,/images/NASA-logosmall.gif,200,786
savvy1.savvy.com,1995-07-01 04:04:44,GET,/images/KSC-logosmall.gif,200,1204
news.ti.com,1995-07-01 04:04:46,GET,/images/NASA-logosmall.gif,200,786
ix-sd11-26.ix.netcom.com,1995-07-01 04:04:46,GET,/images/NASA-logosmall.gif,200,786
news.ti.com,1995-07-01 04:04:46,GET,/images/MOSAIC-logosmall.gif,200,363
ix-sd11-26.ix.netcom.com,1995-07-01 04:04:48,GET,/shuttle/countdown/count.gif,200,40310
ix-war-mi1-20.ix.netcom.com,1995-07-01 04:04:48,GET,/shuttle/missions/sts-78/mission-sts-78.html,200,4377
ix-war-mi1-20.ix.netcom.com,1995-07-01 04:04:50,GET,/shuttle/missions/sts-78/sts-78-patch-small.gif,200,4179
ad03-031.compuserve.com,1995-07-01 04:04:51,GET,/images/vab-small.gif,200,35709
ix-sd11-26.ix.netcom.com,1995-07-01 04:04:51,GET,/images/KSC-logosmall.gif,200,1204
199.166.39.14,1995-07-01 04:04:52,GET,/shuttle/countdown/,200,3985
news.ti.com,1995-07-01 04:04:52,GET,/images/WORLD-logosmall.gif,200,669
pme607.onramp.awinc.com,1995-07-01 04:04:54,GET,"/cgi-bin/imagemap/countdown?99,178",302,110
news.ti.com,1995-07-01 04:04:55,GET,/images/USA-logosmall.gif,200,234
remote27.compusmart.ab.ca,1995-07-01 04:04:55,GET,/shuttle/missions/sts-71/images/KSC-95EC-0871.gif,200,45518
charger.execpc.com,1995-07-01 04:04:55,GET,/history/apollo/apollo-13/apollo-13.html,200,18114
199.166.39.14,1995-07-01 04:04:56,GET,/images/NASA-logosmall.gif,200,786
onyx.southwind.net,1995-07-01 04:04:58,GET,/images/shuttle-patch-logo.gif,200,891
199.166.39.14,1995-07-01 04:04:59,GET,/images/KSC-logosmall.gif,200,1204
pme607.onramp.awinc.com,1995-07-01 04:05:02,GET,/shuttle/missions/sts-71/images/images.html,200,7634
ix-sd11-26.ix.netcom.com,1995-07-01 04:05:06,GET,"/cgi-bin/imagemap/countdown?107,144",302,96
link097.txdirect.net,1995-07-01 04:05:07,GET,/shuttle/,200,957
dd11-054.compuserve.com,1995-07-01 04:05:09,GET,/shuttle/missions/61-c/mission-61-c.html,200,8368
charger.execpc.com,1995-07-01 04:05:12,GET,/history/apollo/apollo-13/apollo-13-patch-small.gif,200,12859
link097.txdirect.net,1995-07-01 04:05:13,GET,/icons/blank.xbm,200,509
ix-war-mi1-20.ix.netcom.com,1995-07-01 04:05:14,GET,/shuttle/missions/sts-78/news/,200,374
ix-war-mi1-20.ix.netcom.com,1995-07-01 04:05:15,GET,/icons/blank.xbm,200,509
ix-war-mi1-20.ix.netcom.com,1995-07-01 04:05:17,GET,/icons/menu.xbm,200,527
net-1-141.eden.com,1995-07-01 04:05:17,GET,/shuttle/missions/sts-71/images/KSC-95EC-0917.jpg,200,52491
teleman.pr.mcs.net,1995-07-01 04:05:18,GET,/shuttle/missions/sts-78/mission-sts-78.html,200,4377
199.166.39.14,1995-07-01 04:05:18,GET,/shuttle/countdown/count.gif,200,40310
waters-gw.starway.net.au,1995-07-01 04:05:19,GET,/shuttle/missions/51-l/images/850128.GIF,200,172498
teleman.pr.mcs.net,1995-07-01 04:05:20,GET,/shuttle/missions/sts-78/sts-78-patch-small.gif,304,0
199.166.39.14,1995-07-01 04:05:21,GET,"/cgi-bin/imagemap/countdown?302,275",302,98
slip132.indirect.com,1995-07-01 04:05:22,GET,/shuttle/missions/sts-71/images/images.html,200,7634
ix-war-mi1-20.ix.netcom.com,1995-07-01 04:05:23,GET,/shuttle/missions/sts-78/,200,1596
link097.txdirect.net,1995-07-01 04:05:23,GET,/icons/menu.xbm,200,527
ix-war-mi1-20.ix.netcom.com,1995-07-01 04:05:23,GET,/icons/text.xbm,200,527
ix-war-mi1-20.ix.netcom.com,1995-07-01 04:05:24,GET,/icons/image.xbm,200,509
slip1.yab.com,1995-07-01 04:05:24,GET,/history/early-astronauts.txt,200,3850
www-a1.proxy.aol.com,1995-07-01 04:05:25,GET,/,200,7074
199.166.39.14,1995-07-01 04:05:26,GET,/shuttle/countdown/liftoff.html,200,4538
link097.txdirect.net,1995-07-01 04:05:29,GET,/shuttle/movies/,200,602
ix-sd11-26.ix.netcom.com,1995-07-01 04:05:30,GET,/shuttle/missions/sts-71/mission-sts-71.html,200,12040
link097.txdirect.net,1995-07-01 04:05:30,GET,/icons/movie.xbm,200,530
ix-sd11-26.ix.netcom.com,1995-07-01 04:05:31,GET,/shuttle/missions/sts-71/sts-71-patch-small.gif,200,12054
129.94.144.152,1995-07-01 04:05:35,GET,/images/KSC-logosmall.gif,200,1204
port2.electrotex.com,1995-07-01 04:05:37,GET,/shuttle/countdown/video/livevideo.jpeg,200,43974
129.94.144.152,1995-07-01 04:05:37,GET,/images/launch-logo.gif,200,1713
ix-sd11-26.ix.netcom.com,1995-07-01 04:05:37,GET,/images/launch-logo.gif,200,1713
link097.txdirect.net,1995-07-01 04:05:38,GET,/shuttle/movies/astronauts.mpg,200,49152
ppp-nyc-3-1.ios.com,1995-07-01 04:05:39,GET,/shuttle/missions/sts-71/sts-71-patch.jpg,200,203429
charger.execpc.com,1995-07-01 04:05:39,GET,/history/apollo/images/footprint-logo.gif,200,4209
205.212.115.106,1995-07-01 04:05:42,GET,/shuttle/missions/sts-71/images/KSC-95EC-0917.gif,200,30995
alyssa.prodigy.com,1995-07-01 04:05:43,GET,/shuttle/missions/sts-71/sts-71-patch-small.gif,200,12054
remote27.compusmart.ab.ca,1995-07-01 04:05:43,GET,/shuttle/missions/sts-71/images/KSC-95EC-0876.gif,200,51398
ix-war-mi1-20.ix.netcom.com,1995-07-01 04:05:43,GET,/shuttle/missions/sts-72/mission-sts-72.html,200,3752
ix-war-mi1-20.ix.netcom.com,1995-07-01 04:05:45,GET,/shuttle/missions/sts-72/sts-72-patch-small.gif,200,4179
teleman.pr.mcs.net,1995-07-01 04:05:46,GET,/shuttle/missions/sts-70/mission-sts-70.html,200,13469
teleman.pr.mcs.net,1995-07-01 04:05:48,GET,/shuttle/missions/sts-70/sts-70-patch-small.gif,200,5026
slip1.yab.com,1995-07-01 04:05:53,GET,/history/skylab/skylab.html,200,1687
199.166.39.14,1995-07-01 04:05:53,GET,/shuttle/countdown/video/livevideo.gif,200,65536
129.188.154.200,1995-07-01 04:05:53,GET,/shuttle/missions/sts-71/movies/movies.html,200,3092
p06.eznets.canton.oh.us,1995-07-01 04:05:54,GET,/shuttle/countdown/,200,3985
slip4068.sirius.com,1995-07-01 04:05:55,GET,/ksc.html,200,7074
pm4_23.digital.net,1995-07-01 04:05:58,GET,/images/shuttle-patch-small.gif,200,4179
p06.eznets.canton.oh.us,1995-07-01 04:05:58,GET,/shuttle/countdown/count.gif,200,40310
mars.ark.com,1995-07-01 04:05:59,GET,/facts/faq04.html,200,27063
p06.eznets.canton.oh.us,1995-07-01 04:05:59,GET,/images/KSC-logosmall.gif,200,1204
ix-war-mi1-20.ix.netcom.com,1995-07-01 04:05:59,GET,/shuttle/missions/sts-72/news/,200,374
news.ti.com,1995-07-01 04:06:00,GET,/shuttle/missions/sts-71/mission-sts-71.html,200,12040
janice.cc.wwu.edu,1995-07-01 04:06:01,GET,/shuttle/countdown/countdown.html,200,3985
dd11-054.compuserve.com,1995-07-01 04:06:02,GET,/history/history.html,200,1502
news.ti.com,1995-07-01 04:06:03,GET,/shuttle/missions/sts-71/sts-71-patch-small.gif,200,12054
gayle-gaston.tenet.edu,1995-07-01 04:06:03,GET,/shuttle/missions/sts-71/images/KSC-95EC-0917.jpg,200,52491
p06.eznets.canton.oh.us,1995-07-01 04:06:05,GET,/images/NASA-logosmall.gif,200,786
dd11-054.compuserve.com,1995-07-01 04:06:05,GET,/history/apollo/images/apollo-small.gif,200,9630
dnet018.sat.texas.net,1995-07-01 04:06:06,GET,/history/apollo/apollo-13/apollo-13.html,200,18114
teleman.pr.mcs.net,1995-07-01 04:06:06,GET,/shuttle/missions/sts-71/mission-sts-71.html,200,12040
teleman.pr.mcs.net,1995-07-01 04:06:08,GET,/shuttle/missions/sts-71/sts-71-patch-small.gif,200,12054
mars.ark.com,1995-07-01 04:06:11,GET,/images/ksclogosmall.gif,200,3635
mars.ark.com,1995-07-01 04:06:11,GET,/images/faq.gif,200,263
burger.letters.com,1995-07-01 04:06:12,GET,/shuttle/countdown/liftoff.html,304,0
burger.letters.com,1995-07-01 04:06:12,GET,/shuttle/countdown/video/livevideo.gif,200,0
burger.letters.com,1995-07-01 04:06:13,GET,/images/NASA-logosmall.gif,304,0
net-1-141.eden.com,1995-07-01 04:06:15,GET,/shuttle/missions/sts-71/images/KSC-95EC-0918.jpg,200,46888
ad12-051.compuserve.com,1995-07-01 04:06:15,GET,/history/history.html,200,1502
ix-wbg-va2-26.ix.netcom.com,1995-07-01 04:06:17,GET,/history/apollo/apollo-11/apollo-11-info.html,200,1457
www-a1.proxy.aol.com,1995-07-01 04:06:19,GET,/whats-new.html,200,17314
ad12-051.compuserve.com,1995-07-01 04:06:19,GET,/history/apollo/images/apollo-small.gif,200,9630
citynet.ci.la.ca.us,1995-07-01 04:06:20,GET,/shuttle/missions/missions.html,200,8677
gater4.sematech.org,1995-07-01 04:06:26,GET,"/cgi-bin/imagemap/countdown?88,208",302,95
remote27.compusmart.ab.ca,1995-07-01 04:06:26,GET,/shuttle/missions/sts-71/images/KSC-95EC-0917.gif,200,30995
ix-war-mi1-20.ix.netcom.com,1995-07-01 04:06:27,GET,/facilities/lc39a.html,200,7008
gater3.sematech.org,1995-07-01 04:06:28,GET,/shuttle/countdown/tour.html,200,4347
ix-war-mi1-20.ix.netcom.com,1995-07-01 04:06:28,GET,/images/lc39a-logo.gif,200,13116
ottgate2.bnr.ca,1995-07-01 04:06:28,GET,/shuttle/technology/images/srb_mod_compare_1-small.gif,200,36902
ad12-051.compuserve.com,1995-07-01 04:06:30,GET,/ksc.html,200,7074
ottgate2.bnr.ca,1995-07-01 04:06:30,GET,/shuttle/technology/images/srb_mod_compare_6-small.gif,200,28219
ix-war-mi1-20.ix.netcom.com,1995-07-01 04:06:32,GET,/images/kscmap-tiny.gif,200,2537
ix-wbg-va2-26.ix.netcom.com,1995-07-01 04:06:33,GET,/history/apollo/apollo-11/images/,200,3459
ix-war-mi1-20.ix.netcom.com,1995-07-01 04:06:34,GET,/images/ksclogosmall.gif,200,3635
janice.cc.wwu.edu,1995-07-01 04:06:35,GET,/shuttle/countdown/liftoff.html,200,4538
news.ti.com,1995-07-01 04:06:36,GET,/images/KSC-logosmall.gif,200,1204
news.ti.com,1995-07-01 04:06:36,GET,/images/launch-logo.gif,200,1713
pme607.onramp.awinc.com,1995-07-01 04:06:36,GET,/shuttle/missions/sts-71/images/KSC-95EC-0917.gif,200,30995
ottgate2.bnr.ca,1995-07-01 04:06:36,GET,/shuttle/technology/images/srb_mod_compare_3-small.gif,200,55666
gater3.sematech.org,1995-07-01 04:06:37,GET,/images/KSC-94EC-412-small.gif,200,20484
teleman.pr.mcs.net,1995-07-01 04:06:39,GET,/shuttle/countdown/,200,3985
www-a1.proxy.aol.com,1995-07-01 04:06:39,GET,/images/whatsnew.gif,200,651
slip132.indirect.com,1995-07-01 04:06:41,GET,/shuttle/missions/sts-71/images/KSC-95EC-0918.gif,200,31631
teleman.pr.mcs.net,1995-07-01 04:06:41,GET,/shuttle/countdown/count.gif,200,40310
alyssa.prodigy.com,1995-07-01 04:06:42,GET,/shuttle/missions/sts-71/sts-71-patch-small.gif,200,12054
charger.execpc.com,1995-07-01 04:06:43,GET,/history/mercury/mercury.html,200,1871
svasu.extern.ucsd.edu,1995-07-01 04:06:46,GET,/history/apollo/apollo-13/movies/apo13inside.mpg,200,501126
ppp-mia-53.shadow.net,1995-07-01 04:06:46,GET,/ksc.html,200,7074
janice.cc.wwu.edu,1995-07-01 04:06:48,GET,/shuttle/countdown/video/livevideo.jpeg,200,48725
ppp-mia-53.shadow.net,1995-07-01 04:06:48,GET,/images/ksclogo-medium.gif,200,5866
charger.execpc.com,1995-07-01 04:06:49,GET,/images/mercury-logo.gif,200,6588
brandt.xensei.com,1995-07-01 04:06:54,GET,/shuttle/missions/sts-71/sts-71-day-04-highlights.html,200,5544
alyssa.prodigy.com,1995-07-01 04:06:55,GET,/shuttle/missions/sts-71/sts-71-patch-small.gif,200,12054
ppp-mia-53.shadow.net,1995-07-01 04:06:59,GET,/images/MOSAIC-logosmall.gif,200,363
ppp-mia-53.shadow.net,1995-07-01 04:07:00,GET,/images/NASA-logosmall.gif,200,786
ppp-mia-53.shadow.net,1995-07-01 04:07:01,GET,/images/USA-logosmall.gif,200,234
p06.eznets.canton.oh.us,1995-07-01 04:07:02,GET,"/cgi-bin/imagemap/countdown?98,110",302,111
slip1.yab.com,1995-07-01 04:07:03,GET,/history/skylab/skylab.jpg,200,162605
p06.eznets.canton.oh.us,1995-07-01 04:07:04,GET,/shuttle/missions/sts-71/mission-sts-71.html,200,12040
ppp-mia-53.shadow.net,1995-07-01 04:07:04,GET,/images/WORLD-logosmall.gif,200,669
p06.eznets.canton.oh.us,1995-07-01 04:07:08,GET,/shuttle/missions/sts-71/sts-71-patch-small.gif,200,12054
gater3.sematech.org,1995-07-01 04:07:13,GET,/ksc.html,200,7074
pm4_23.digital.net,1995-07-01 04:07:13,GET,/shuttle/technology/sts-newsref/sts_egress.html,200,86381
dd11-054.compuserve.com,1995-07-01 04:07:14,GET,/shuttle/missions/sts-67/mission-sts-67.html,200,21408
remote27.compusmart.ab.ca,1995-07-01 04:07:15,GET,/shuttle/missions/sts-71/images/KSC-95EC-0918.gif,200,31631
gater3.sematech.org,1995-07-01 04:07:16,GET,/images/ksclogo-medium.gif,200,5866
waters-gw.starway.net.au,1995-07-01 04:07:19,GET,/shuttle/missions/51-l/images/86HC119.GIF,200,127775
205.212.115.106,1995-07-01 04:07:20,GET,/shuttle/missions/sts-71/images/KSC-95EC-0917.jpg,200,52491
ppp236.iadfw.net,1995-07-01 04:07:20,GET,/software/winvn/winvn.html,200,9867
ad12-051.compuserve.com,1995-07-01 04:07:20,GET,/images/ksclogo-medium.gif,200,5866
charger.execpc.com,1995-07-01 04:07:21,GET,/history/mercury/mr-3/mr-3.html,200,1124
ppp236.iadfw.net,1995-07-01 04:07:21,GET,/software/winvn/winvn.gif,200,25218
p06.eznets.canton.oh.us,1995-07-01 04:07:21,GET,/images/launch-logo.gif,200,1713
charger.execpc.com,1995-07-01 04:07:22,GET,/history/mercury/mr-3/mr-3-patch-small.gif,200,19084
asp.erinet.com,1995-07-01 04:07:23,GET,/software/winvn/winvn.html,200,9867
ppp236.iadfw.net,1995-07-01 04:07:26,GET,/software/winvn/wvsmall.gif,200,13372
ppp236.iadfw.net,1995-07-01 04:07:26,GET,/images/construct.gif,200,1414
asp.erinet.com,1995-07-01 04:07:26,GET,/images/construct.gif,200,1414
asp.erinet.com,1995-07-01 04:07:27,GET,/software/winvn/bluemarb.gif,200,4441
ppp236.iadfw.net,1995-07-01 04:07:27,GET,/software/winvn/bluemarb.gif,200,4441
charger.execpc.com,1995-07-01 04:07:29,GET,/history/apollo/images/APOLLO-logosmall.gif,200,1173
asp.erinet.com,1995-07-01 04:07:29,GET,/software/winvn/wvsmall.gif,200,13372
ppp236.iadfw.net,1995-07-01 04:07:29,GET,/images/KSC-logosmall.gif,200,1204
asp.erinet.com,1995-07-01 04:07:30,GET,/images/KSC-logosmall.gif,200,1204
asp.erinet.com,1995-07-01 04:07:30,GET,/images/MOSAIC-logosmall.gif,200,363
asp.erinet.com,1995-07-01 04:07:31,GET,/software/winvn/winvn.gif,200,25218
ix-sd11-26.ix.netcom.com,1995-07-01 04:07:31,GET,/shuttle/countdown/,200,3985
www-proxy.crl.research.digital.com,1995-07-01 04:07:33,GET,/htbin/cdt_main.pl,200,3214
ix-sd11-26.ix.netcom.com,1995-07-01 04:07:34,GET,/shuttle/countdown/count.gif,200,40310
ix-sd11-26.ix.netcom.com,1995-07-01 04:07:34,GET,/images/NASA-logosmall.gif,200,786
ix-sd11-26.ix.netcom.com,1995-07-01 04:07:34,GET,/images/KSC-logosmall.gif,200,1204
asp.erinet.com,1995-07-01 04:07:34,GET,/images/USA-logosmall.gif,200,234
news.ti.com,1995-07-01 04:07:34,GET,/shuttle/missions/sts-71/sts-71-day-04-highlights.html,200,5544
teleman.pr.mcs.net,1995-07-01 04:07:35,GET,"/cgi-bin/imagemap/countdown?102,172",302,110
www-proxy.crl.research.digital.com,1995-07-01 04:07:35,GET,/images/NASA-logosmall.gif,200,786
teleman.pr.mcs.net,1995-07-01 04:07:36,GET,/shuttle/missions/sts-71/images/images.html,200,7634
ppp236.iadfw.net,1995-07-01 04:07:36,GET,/images/MOSAIC-logosmall.gif,200,363
ppp4.sunrem.com,1995-07-01 04:07:37,GET,/shuttle/countdown/,200,3985
199.166.39.14,1995-07-01 04:07:37,GET,/shuttle/missions/sts-71/movies/sts-71-tcdt-crew-walkout.mpg,200,131072
ppp236.iadfw.net,1995-07-01 04:07:37,GET,/images/USA-logosmall.gif,200,234
slip132.indirect.com,1995-07-01 04:07:37,GET,/shuttle/missions/sts-71/images/KSC-95EC-0918.jpg,200,46888
ppp236.iadfw.net,1995-07-01 04:07:37,GET,/images/WORLD-logosmall.gif,200,669
ppp4.sunrem.com,1995-07-01 04:07:39,GET,/shuttle/countdown/count.gif,200,40310
pm13.j51.com,1995-07-01 04:07:40,GET,/shuttle/missions/sts-71/movies/crew-arrival-t38.mpg,200,65536
ppp4.sunrem.com,1995-07-01 04:07:41,GET,/images/NASA-logosmall.gif,200,786
ix-sd11-26.ix.netcom.com,1995-07-01 04:07:42,GET,/shuttle/missions/sts-71/mission-sts-71.html,200,12040
ppp4.sunrem.com,1995-07-01 04:07:43,GET,/images/KSC-logosmall.gif,200,1204
pm4_23.digital.net,1995-07-01 04:07:43,GET,/images/KSC-logosmall.gif,200,1204
pm4_23.digital.net,1995-07-01 04:07:43,GET,/images/shuttle-patch-logo.gif,200,891
ix-sd11-26.ix.netcom.com,1995-07-01 04:07:43,GET,/shuttle/missions/sts-71/sts-71-patch-small.gif,200,12054
charger.execpc.com,1995-07-01 04:07:44,GET,/history/mercury/ma-6/ma-6.html,200,1117
citynet.ci.la.ca.us,1995-07-01 04:07:45,GET,/shuttle/missions/sts-71/mission-sts-71.html,200,12040
charger.execpc.com,1995-07-01 04:07:46,GET,/history/mercury/ma-6/ma-6-patch-small.gif,200,21277
dnet018.sat.texas.net,1995-07-01 04:07:47,GET,/ksc.html,200,7074
dnet018.sat.texas.net,1995-07-01 04:07:50,GET,/images/ksclogo-medium.gif,200,5866
ppp-mia-53.shadow.net,1995-07-01 04:07:50,GET,/shuttle/missions/sts-71/mission-sts-71.html,200,12040
asp.erinet.com,1995-07-01 04:07:52,GET,/images/WORLD-logosmall.gif,200,669
ix-sd11-26.ix.netcom.com,1995-07-01 04:07:52,GET,/shuttle/countdown/count.gif,200,40310
ppp-mia-53.shadow.net,1995-07-01 04:07:53,GET,/shuttle/missions/sts-71/sts-71-patch-small.gif,200,12054
dnet018.sat.texas.net,1995-07-01 04:07:56,GET,/images/NASA-logosmall.gif,200,786
slip1.yab.com,1995-07-01 04:07:57,GET,/history/skylab/skylab-2.html,200,1708
dnet018.sat.texas.net,1995-07-01 04:07:59,GET,/images/MOSAIC-logosmall.gif,200,363
dnet018.sat.texas.net,1995-07-01 04:08:00,GET,/images/USA-logosmall.gif,200,234
166.79.67.111,1995-07-01 04:08:02,GET,/shuttle/countdown/,200,3985
ppp-mia-53.shadow.net,1995-07-01 04:08:03,GET,/images/launch-logo.gif,200,1713
ppp-mia-53.shadow.net,1995-07-01 04:08:03,GET,/images/KSC-logosmall.gif,200,1204
dnet018.sat.texas.net,1995-07-01 04:08:05,GET,/images/WORLD-logosmall.gif,200,669
www-proxy.crl.research.digital.com,1995-07-01 04:08:05,GET,/shuttle/countdown/liftoff.html,200,4538
brandt.xensei.com,1995-07-01 04:08:06,GET,/shuttle/countdown/liftoff.html,304,0
ix-wbg-va2-26.ix.netcom.com,1995-07-01 04:08:07,GET,/history/apollo/apollo-11/images/index.gif,200,172537
www-proxy.crl.research.digital.com,1995-07-01 04:08:09,GET,/shuttle/countdown/video/livevideo.gif,200,75100
slip1.kias.com,1995-07-01 04:08:10,GET,/shuttle/missions/missions.html,200,8677
ix-li3-23.ix.netcom.com,1995-07-01 04:08:11,GET,/shuttle/missions/sts-71/movies/crew-arrival-t38.mpg,200,305722
ppp-mia-53.shadow.net,1995-07-01 04:08:12,GET,/shuttle/countdown/,200,3985
brandt.xensei.com,1995-07-01 04:08:13,GET,/images/NASA-logosmall.gif,304,0
net-1-141.eden.com,1995-07-01 04:08:13,GET,/shuttle/missions/sts-71/images/KSC-95EC-0613.jpg,200,61716
166.79.67.111,1995-07-01 04:08:21,GET,/images/KSC-logosmall.gif,200,1204
remote27.compusmart.ab.ca,1995-07-01 04:08:22,GET,"/cgi-bin/imagemap/countdown?382,274",302,68
ttyu0.tyrell.net,1995-07-01 04:08:22,GET,/,200,7074
ttyu0.tyrell.net,1995-07-01 04:08:25,GET,/images/ksclogo-medium.gif,200,5866
166.79.67.111,1995-07-01 04:08:26,GET,/images/NASA-logosmall.gif,200,786
slip1.kias.com,1995-07-01 04:08:26,GET,/images/KSC-logosmall.gif,200,1204
slip1.kias.com,1995-07-01 04:08:27,GET,/images/NASA-logosmall.gif,200,786
ttyu0.tyrell.net,1995-07-01 04:08:27,GET,/images/NASA-logosmall.gif,200,786
ttyu0.tyrell.net,1995-07-01 04:08:27,GET,/images/MOSAIC-logosmall.gif,200,363
199.120.91.6,1995-07-01 04:08:28,GET,/shuttle/countdown/,200,3985
129.94.144.152,1995-07-01 04:08:29,GET,/shuttle/technology/sts-newsref/sts-cron.html,200,200053
ppp-mia-53.shadow.net,1995-07-01 04:08:30,GET,/shuttle/countdown/count.gif,200,40310
ttyu0.tyrell.net,1995-07-01 04:08:31,GET,/images/WORLD-logosmall.gif,200,669
ttyu0.tyrell.net,1995-07-01 04:08:31,GET,/images/USA-logosmall.gif,200,234
slip132.indirect.com,1995-07-01 04:08:31,GET,/shuttle/missions/sts-71/images/KSC-95EC-0918.txt,200,1391
ix-sd11-26.ix.netcom.com,1995-07-01 04:08:32,GET,"/cgi-bin/imagemap/countdown?94,175",302,110
199.120.91.6,1995-07-01 04:08:32,GET,/shuttle/countdown/count.gif,200,40310
199.120.91.6,1995-07-01 04:08:32,GET,/images/NASA-logosmall.gif,200,786
ix-sd11-26.ix.netcom.com,1995-07-01 04:08:33,GET,/shuttle/missions/sts-71/images/images.html,200,7634
slip1.yab.com,1995-07-01 04:08:38,GET,/history/skylab/skylab-3.html,200,1424
dnet018.sat.texas.net,1995-07-01 04:08:41,GET,/whats-new.html,200,17314
199.120.91.6,1995-07-01 04:08:43,GET,/images/KSC-logosmall.gif,200,1204
dnet018.sat.texas.net,1995-07-01 04:08:43,GET,/images/whatsnew.gif,200,651
ppp4.sunrem.com,1995-07-01 04:08:45,GET,"/cgi-bin/imagemap/countdown?105,143",302,96
ix-dfw13-20.ix.netcom.com,1995-07-01 04:08:49,GET,/shuttle/countdown/,200,3985
slip1.kias.com,1995-07-01 04:08:49,GET,/images/launchmedium.gif,200,11853
brandt.xensei.com,1995-07-01 04:08:50,GET,/shuttle/countdown/video/livevideo.gif,200,75344
ix-dfw13-20.ix.netcom.com,1995-07-01 04:08:52,GET,/shuttle/countdown/count.gif,200,40310
ix-dfw13-20.ix.netcom.com,1995-07-01 04:08:52,GET,/images/NASA-logosmall.gif,200,786
ix-dfw13-20.ix.netcom.com,1995-07-01 04:08:52,GET,/images/KSC-logosmall.gif,200,1204
dnet018.sat.texas.net,1995-07-01 04:08:54,GET,/images/KSC-logosmall.gif,200,1204
www-a1.proxy.aol.com,1995-07-01 04:08:56,GET,"/cgi-bin/imagemap/countdown?99,213",302,95
www-a1.proxy.aol.com,1995-07-01 04:08:59,GET,/shuttle/countdown/tour.html,200,4347
pipe6.nyc.pipeline.com,1995-07-01 04:09:00,GET,/ksc.html,200,7074
ix-sd11-26.ix.netcom.com,1995-07-01 04:09:00,GET,/shuttle/missions/sts-71/images/KSC-95EC-0869.jpg,200,56275
pipe6.nyc.pipeline.com,1995-07-01 04:09:00,GET,/images/ksclogo-medium.gif,200,5866
pipe6.nyc.pipeline.com,1995-07-01 04:09:01,GET,/images/MOSAIC-logosmall.gif,200,363
slip1.yab.com,1995-07-01 04:09:02,GET,/history/skylab/skylab-4.html,200,1393
pipe6.nyc.pipeline.com,1995-07-01 04:09:02,GET,/images/USA-logosmall.gif,200,234
pipe6.nyc.pipeline.com,1995-07-01 04:09:03,GET,/images/WORLD-logosmall.gif,200,669
129.94.144.152,1995-07-01 04:09:05,GET,/images/shuttle-patch-logo.gif,200,891
129.94.144.152,1995-07-01 04:09:06,GET,/images/KSC-logosmall.gif,200,1204
teleman.pr.mcs.net,1995-07-01 04:09:07,GET,/shuttle/missions/sts-71/images/KSC-95EC-0423.jpg,200,84494
piweba3y.prodigy.com,1995-07-01 04:09:07,GET,/shuttle/technology/images/srb_mod_compare_6-small.gif,200,28219
waters-gw.starway.net.au,1995-07-01 04:09:16,GET,/shuttle/missions/51-l/images/86HC125.GIF,200,100705
www-a1.proxy.aol.com,1995-07-01 04:09:16,GET,/images/KSC-94EC-412-small.gif,200,20484
